codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre
SICM-002-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Bw7xicuub1tQdgBQ4lXBmPg4vf6Wa6lp_XXbcP7grT8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BORTEZOMIB - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 3,5 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-",Adjudicado otros oferentes,PICHINCHA / QUITO,$61.94000,2022-03-23 08:00:00,First 2022
SICM-017-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hDnY6smsw7voq66RxFh_HfQsW5r_QLtgwKnDgwUtITs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ATORVASTATINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.05000,2022-03-23 08:00:00,First 2022
SICM-003-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=-97G3te47E3rPd2Q62ePmjZHAKV14IvCK7K4HCXSsHw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PIPERACILINA + TAZOBACTAM - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 4 000 MG + 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.98510,2022-03-23 08:00:00,First 2022
SICM-018-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=4qGnSB1tbjGjwW3m2ME3RsGStB8UV7VsVTr0A5g2rjg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ATORVASTATINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 40 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.20000,2022-03-23 08:00:00,First 2022
SICM-004-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=fNXsNdgObvk2tA3nyM8JN0h6WdAAXoFha-nFIv34LMw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MEROPENEM - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$4.40000,2022-03-23 08:00:00,First 2022
SICM-005-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_rP3xs9VH4c4sBgGDVaYJQFDmwPBEx6_FEoC_Oa6Fsw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IMIPENEM + CILASTATINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG + 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Adjudicado otros oferentes,PICHINCHA / QUITO,$4.54437,2022-03-23 08:00:00,First 2022
SICM-019-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Qp88HCJlL-yLIH6R6ciDAtFhECZ_XEDCDFWuyagdNtw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TAMSULOSINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 0,4 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.04000,2022-03-23 08:00:00,First 2022
SICM-006-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZOcbYudmaiCWFAEP2k_11Mjnwmo_9VbxBvBL0xc8Hb4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LEVOFLOXACINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.08927,2022-03-23 08:00:00,First 2022
SICM-020-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Nf7eX7w_I58cvXAvMU-wnr5JINMK9S5YSruDTsacdAQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: KETOROLACO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 30 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.17413,2022-03-23 08:00:00,First 2022
SICM-007-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=nVdB_vJZ4o9weyVQ5BFP1Seh4x9_CD6KSEj3Fy7B-JU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: METRONIDAZOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: FRASCO PLÁSTICO/FUNDA AUTOCOLAPSABLE X 100 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.50000,2022-03-23 08:00:00,First 2022
SICM-008-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=M0d1XRF1fbC4Po0YIs-n8Txkw6cxPRti_WhHEFlU0KE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: NITROFURANTOÍNA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.06900,2022-03-23 08:00:00,First 2022
SICM-021-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FBZaIXcC33gOhpR-FRhYxAxznO995LifCub9v5cyK6c,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: KETOROLACO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 30 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.12895,2022-03-23 08:00:00,First 2022
SICM-009-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hIR-v1A3SfIl03RzGzblAr_YFKCyvKpLPIROFn8kt7c,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ITRACONAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.07715,2022-03-23 08:00:00,First 2022
SICM-022-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=wzc7wSMkZwGsZCEzVpqd10Mo2WKNnTfaLus_UAOA3AE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IBUPROFENO - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 200 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML -MÍNIMO- CON DOSIFICADOR,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.86520,2022-03-23 08:00:00,First 2022
SICM-010-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=S0Ksc70n8_3Vu7Pilt5tIsfmJ6vLjbRgI1yf0j39SZE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLOPIDOGREL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 75 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.02535,2022-03-23 08:00:00,First 2022
SICM-023-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=rvRbjDAkUG4BKwf-fqHdSsYj-8fYcJau9dPH_99Qllo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IBUPROFENO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 400 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.01334,2022-03-23 08:00:00,First 2022
SICM-011-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=pLWHWWpEq_aGgwKHrEXTyQcn7qM48NmIEz404E6mXkU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ATENOLOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.03000,2022-03-23 08:00:00,First 2022
SICM-012-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=sNvz5Sz-ip_OZU9fZCNYZVZge3IvCaYr0VcuKsdWLWU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMLODIPINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 10 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01212,2022-03-23 08:00:00,First 2022
SICM-024-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Co09pOiGHI4c1-IlUV4iyObHS_9b5d-Z7Ex-Y104TiE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PARACETAMOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.00683,2022-03-23 08:00:00,First 2022
SICM-025-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=gvequUbNxGCgxNQB9W-xliOq2s2x-FbjxLAAlmAU8-w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUOXETINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01763,2022-03-23 08:00:00,First 2022
SICM-026-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=EKnDrrWld_BcoVue-6rKNatV4ovhCj0qIyDSqpwOsgI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: OMEPRAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01290,2022-03-23 08:00:00,First 2022
SICM-027-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Z8SiMTqRIsMf4QTAg3KIeXVoepQsbqJqpDa3XUiZjzo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: OMEPRAZOL - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 40 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.28655,2022-03-23 08:00:00,First 2022
SICM-028-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Tj0e0yxzEH29agXLDWNwbpWcTe5PgAalOwzvvmZHhvY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: METFORMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.03700,2022-03-23 08:00:00,First 2022
SICM-029-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=K3F4vAqyGdh4h7WzZ9KvpkAFzbqdJ6X7jOKiOaJgcVE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: METFORMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.02300,2022-03-23 08:00:00,First 2022
SICM-030-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=rdjCB4mF57RYdKPatjnU6dXdVjlSVLKOAgZ-SxKM07o,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: METFORMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 850 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01100,2022-03-23 08:00:00,First 2022
SICM-013-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=taC3y3RGUrc7n51iJhascvaQKcvjdigIOfeHippYlBI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMLODIPINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.00772,2022-03-23 08:00:00,First 2022
SICM-014-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=fn-YC9C-SMk0wuB_aWzajdoL1n6dJ9znVY_ywrTUY9w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENALAPRIL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01583,2022-03-23 08:00:00,First 2022
SICM-015-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=cRoE42RiK5js40U0p6WWRTgr7hlCxc-SZZ2OijYPS3o,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LOSARTÁN - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01200,2022-03-23 08:00:00,First 2022
SICM-291-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0wfn5zJLyKOL-JhaFtRbw1DWSvNer7MPj7RvRsHRlsQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ÁCIDO ASCÓRBICO -VITAMINA C- FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 5 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.25247,2022-08-16 08:00:00,Second 2022
SICM-292-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0PNmDJeK1dUhxDeodoJ2GHDF8qKpm6JfNizPsmkXq2k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ÁCIDO TRANEXÁMICO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.33587,2022-08-16 08:00:00,Second 2022
SICM-300-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9WdA3ZI59KkHqOBiHebJwm5X7emsaTrmyD4v2i2aOYM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALBÚMINA HUMANA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 50 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$32.00000,2022-08-16 08:00:00,Second 2022
SICM-315-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=OOWEdRWQDgn3gjIhYW3pt2KH9mpT7-w7MO21YNn1xww,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOHIDRATOS -DEXTROSA EN AGUA- FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 500 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.78000,2022-08-16 08:00:00,Second 2022
SICM-297-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=68lTNNLr8vRZuP6usVbNT-T9Ty0QuWAzYEW75sYk5TM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ADENOSINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 3 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 2 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$15.61243,2022-08-16 08:00:00,Second 2022
SICM-310-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=vo5vb1aJ6d9zWNBqYE03PnWsz4H_JuXa3PV6zhwx5AU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BETAMETASONA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 0,1 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 15 G -MÍNIMO-",Adjudicado otros oferentes,PICHINCHA / QUITO,$2.56000,2022-08-16 08:00:00,Second 2022
SICM-309-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=xT93h1KtMx7ZRirk7HDkPViSBcM83z2mCM1LR45u_Zs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BETAMETASONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 4 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 1 ML,Desierto,PICHINCHA / QUITO,$0.14325,2022-08-16 08:00:00,Second 2022
SICM-307-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=xZclh9iWF2k_jX9fGiaNr3Bjsc0HTyHatmA2sug8Esg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BENCILPENICILINA BENZATÍNICA -PENICILINA G BENZATÍNICA- FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 2 400 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.36369,2022-08-16 08:00:00,Second 2022
SICM-303-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=oXvl8bSmeS1Ty_k08LIJC9FTH2hNqERjoT7op0jvv5I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMOXICILINA + ÁCIDO CLAVULÁNICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG + 200 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$1.55000,2022-08-16 08:00:00,Second 2022
SICM-320-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3LH80Otkq2OLFUsh1LyhdNG_2Af8OCtD4WFvpx1H3yk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFAZOLINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.40091,2022-08-16 08:00:00,Second 2022
SICM-322-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=kKm-HAdDNRWNjppgO85lBn2W3_Hx2NNmG70mLxdY2jk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFOTAXIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$1.31282,2022-08-16 08:00:00,Second 2022
SICM-323-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=d9W1cPgDcycXD3uyg2ZnYYNGoq2qtvhDpG1QTSeMKgY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTAZIDIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.97000,2022-08-16 08:00:00,Second 2022
SICM-324-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=byUIDpNdTndWC0JAfLKlG_LD3wQdpLKc9atmRaPsA9I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTRIAXONA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.48545,2022-08-16 08:00:00,Second 2022
SICM-321-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=D1_-8ucoPXYvOgIII_KMbw0YClx93Gflq5vt82_Lroc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFEPIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$0.81303,2022-08-16 08:00:00,Second 2022
SICM-302-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=E2SIovRimuXNPJdV5YwTpCpiyB4Pio-a1vYquD7w5Bg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMFOTERICINA B - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$6.90000,2022-08-16 08:00:00,Second 2022
SICM-318-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=G7IadaK5da7RTHFbHTZYFWmiMrrg2VTT04wQc14g5J8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CASPOFUNGINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$131.28175,2022-08-16 08:00:00,Second 2022
SICM-319-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=UZAYPH2ys9m9UT7WgwI_LeWyneiH_BoYPFYTPcfvflA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CASPOFUNGINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 70 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$185.97160,2022-08-16 08:00:00,Second 2022
SICM-290-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=osNAdKiMWjLpn7w6zG_HcdSnSmjtsx02FoE7PXSg1Ac,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ACICLOVIR - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$4.50000,2022-08-16 08:00:00,Second 2022
