codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre
SICM-030-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ghnWMvZUYdpBbmLyUt7Z1UGSV2djcoR-pjRWcErF6eY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: METFORMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 850 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01100,2022-03-23 08:00:00,First 2022
SICM-013-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=aD4vkaiW3stQQQcQ4UY0ooPtyGqLS3ufUXXYCxvN7xM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMLODIPINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.00772,2022-03-23 08:00:00,First 2022
SICM-014-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=D0FrbL1SlItbQCl__bodCotUpHMr3IAAlSSgNVLD2-w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENALAPRIL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01583,2022-03-23 08:00:00,First 2022
SICM-015-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0g5DyKUFmBNbAjOPsPCHoAmkXZkGjyya-PZ1WXrcaIw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LOSARTÁN - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.01200,2022-03-23 08:00:00,First 2022
SICM-291-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=1F-dPCN59xiK7H_5C0c3RyI4okO97EhmRyztp_RE5lg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ÁCIDO ASCÓRBICO -VITAMINA C- FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 5 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.25247,2022-08-16 08:00:00,Second 2022
SICM-292-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lIkITIMvXTOo-afT89GyZVlCk49mEYKIqRvCWoFRwCU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ÁCIDO TRANEXÁMICO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.33587,2022-08-16 08:00:00,Second 2022
SICM-300-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Q5fs3MGNP4VqxY1SOqDRP7QKJJPjKBpgaD7eYRAPgXQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ALBÚMINA HUMANA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 50 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$32.00000,2022-08-16 08:00:00,Second 2022
SICM-315-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lnJUVt3JTZBFHjMSdThpoFkjEkXGwvQJwZoUP9FxNy8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOHIDRATOS -DEXTROSA EN AGUA- FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 500 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.78000,2022-08-16 08:00:00,Second 2022
SICM-297-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=AfiBYLToctYn45egedATJ6xcrHu3DFAf8Q5Q-fPawiI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ADENOSINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 3 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 2 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$15.61243,2022-08-16 08:00:00,Second 2022
SICM-310-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=itBHYzrTDuP1Q5Vk_XYx6uQbtffnOYXWrfn8IGH63eg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BETAMETASONA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 0,1 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 15 G -MÍNIMO-",Adjudicado otros oferentes,PICHINCHA / QUITO,$2.56000,2022-08-16 08:00:00,Second 2022
SICM-309-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=er3AjrvHDVsSI-g7-wSiWrzDtFenxcEOYmSh5g_vUqo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BETAMETASONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 4 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 1 ML,Desierto,PICHINCHA / QUITO,$0.14325,2022-08-16 08:00:00,Second 2022
SICM-307-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=w7m6aS_oIsuuTbzKV3g08S1AhyCXoy-KXYPQyyMJiTo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BENCILPENICILINA BENZATÍNICA -PENICILINA G BENZATÍNICA- FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 2 400 000 UI - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.36369,2022-08-16 08:00:00,Second 2022
SICM-303-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Kfp9NoC_dPADrOOnmcC-Xto32sEiVmwlEGWkRfpLmLE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMOXICILINA + ÁCIDO CLAVULÁNICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG + 200 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$1.55000,2022-08-16 08:00:00,Second 2022
SICM-320-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Lx_m0FotFfD8LM4xfYB0shkFxfRFuwCbpJ0rwS5Mpxg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFAZOLINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.40091,2022-08-16 08:00:00,Second 2022
SICM-322-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QkszjiI4Eeu2UXbETcngpYncbilzSz-76F8uYxJbag4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFOTAXIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$1.31282,2022-08-16 08:00:00,Second 2022
SICM-323-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=kgMJ69PoBQKN1-ub2b_Mp5tzxDsvJA8TiXGhW2CjGWc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTAZIDIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.97000,2022-08-16 08:00:00,Second 2022
SICM-324-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=exWf0tJTn0QxZjJEr-DN6cDXCR17QkRlx5T4hz8rc7k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTRIAXONA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.48545,2022-08-16 08:00:00,Second 2022
SICM-321-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=c7KciSCYgDPEli7BCVbVbAUIDDcWXPhNZohrLcdvnw4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFEPIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$0.81303,2022-08-16 08:00:00,Second 2022
SICM-302-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QXr01P7eNCsL4IvGrySUajTvQGPMsQg42ijmLrxafSg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMFOTERICINA B - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$6.90000,2022-08-16 08:00:00,Second 2022
SICM-318-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=82EIiOxU62M0UuIAjUvRymRTzBIienSq2uSHBy5NOs4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CASPOFUNGINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$131.28175,2022-08-16 08:00:00,Second 2022
SICM-319-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=EdC3RY88T7k9cIQSZKOGnJV0ee69VnnTx5jdZrPNlLQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CASPOFUNGINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 70 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$185.97160,2022-08-16 08:00:00,Second 2022
SICM-290-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=uVyzHGdRFN5jvvEAip8diRrrUWNP2d6SDxwtrKLOc_c,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ACICLOVIR - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$4.50000,2022-08-16 08:00:00,Second 2022
SICM-296-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=CTehfiXPxt9AiY-FTB4AOo51kJY1hghlYXsMLuzrZ-8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ÁCIDO ZOLENDRÓNICO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 4 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES,Adjudicado otros oferentes,PICHINCHA / QUITO,$10.20000,2022-08-16 08:00:00,Second 2022
SICM-295-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZD5tKYQRdWeoI1PJv5PWvlZvZxgH5eEIjHaTPOIfLBU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ÁCIDO VALPRÓICO -SAL SÓDICA- FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.27000,2022-08-16 08:00:00,Second 2022
SICM-312-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zOn0pu10P2ImpjbgWAL4MWTv5hXlB5DZOxqs_UleRo8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BIPERIDENO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 4 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.10000,2022-08-16 08:00:00,Second 2022
SICM-298-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=CRT71o8iLqd70dQlfzDV_Dwfv9YZXDLntHrNcOwTeFM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AGUA PARA INYECCIÓN - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 5 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.12000,2022-08-16 08:00:00,Second 2022
SICM-299-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Zb2HaO-cckiu_QhM1mEW9fAC6rRClxGG2PfBD4iKsJc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AGUA PARA INYECCIÓN - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 10 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.14000,2022-08-16 08:00:00,Second 2022
SICM-649-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FsUQH7z7I-VrALfDg-TtXnXy-7YjjAwxo9UXjInH7h0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INTERFERÓN BETA 1A - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 6 000 000 UI - PRESENTACIÓN COMERCIAL: CAJA X JERINGA/CARTUCHO/PLUMA -PRELLENADAS-,Adjudicado otros oferentes,PICHINCHA / QUITO,$187.78755,2022-08-15 08:00:00,Second 2022
SICM-650-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=py0oScdqwF95I-sxdO0oJ_q0wn_WjKdi-r5dkLPJFWo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ETANERCEPT - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X JERINGA-S-/PLUMA-S- PRELLENADA-S-,Adjudicado otros oferentes,PICHINCHA / QUITO,$180.00000,2022-08-15 08:00:00,Second 2022
SICM-651-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=e4Y1VHBvQ1CxRyzK2iwTF_KobBtdETRAgN2ELkYGECs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ETANERCEPT - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL CON DILUYENTE Y KIT PARA ADMINISTRACIÓN,Desierto,PICHINCHA / QUITO,$106.55000,2022-08-15 08:00:00,Second 2022
SICM-652-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=tMi2nSCJddXAChVhkPB0Xi_MtjN4mIlIzIiNkhLYEuk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BASILIXIMAB - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$1334.44900,2022-08-15 08:00:00,Second 2022
SICM-653-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Texq7XDjtxxzSNcilpD0yv8M2Sb6iaBhrlq3WeR8OP8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TALIDOMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.00000,2022-08-15 08:00:00,Second 2022
SICM-654-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ELGzRPvpjV7JA-jyQt3d39wbf-zY7VRIaE31sr_ExyQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BUPIVACAÍNA -SIN EPINEFRINA- - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:0,5 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 20 ML",Desierto,PICHINCHA / QUITO,$0.44698,2022-08-15 08:00:00,Second 2022
SICM-655-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=b-OVjpanJKg3P-8by6ZCqdA0EYThdXIjE2__ijtcqzI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BUPIVACAÍNA -SIN EPINEFRINA- - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:0,75 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 10 ML",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$1.46279,2022-08-15 08:00:00,Second 2022
SICM-656-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=epm40IgGHUMKMrWqZ7HBdIUPo_2ugV9R-7hCmVBQclQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: LIDOCAÍNA SIN EPINEFRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:2 % - PRESENTACIÓN COMERCIAL: CAJA X CARTUCHO-S-,Desierto,PICHINCHA / QUITO,$1.16338,2022-08-15 08:00:00,Second 2022
SICM-657-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=AqtVjDtx9qvZTocxFkdB-hG-8EgQ6Qia1WiOt_U3c_o,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: BUPIVACAÍNA HIPERBÁRICA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN:0,75 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 4 ML",Adjudicado otros oferentes,PICHINCHA / QUITO,$2.78832,2022-08-15 08:00:00,Second 2022
SICM-658-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=iQd8jovh1LpZzZwVw2peGPegIgvDq_h6q6FTk25wXh0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MORFINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 20 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.85964,2022-08-15 08:00:00,Second 2022
SICM-659-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=qXZskXTAO-aEye_X7qBPvePoBRqVyJquJ8pecXqXg50,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: BUPRENORFINA - FORMA FARMACÉUTICA: SÓLIDO CUTÁNEO -PARCHE TRANSDÉRMICO- - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X PARCHE/PARCHES,Adjudicado oferente ganador,PICHINCHA / QUITO,$8.15000,2022-08-15 08:00:00,Second 2022
SICM-660-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=VyzMmKHEHBM4OT19327gyvSnVg9s3QdN0TNJw_tQSoM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HALOPERIDOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Desierto,PICHINCHA / QUITO,$0.23000,2022-08-15 08:00:00,Second 2022
SICM-661-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=coiPpt0ZOkykeRG99EfNHL3seXEngJrhmFEFM_TSXUM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HALOPERIDOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 50 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$8.26577,2022-08-15 08:00:00,Second 2022
SICM-662-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=15sXukTp7KpIKI017lP2cCmhFs9u1NWEC7YDZS3M8Z0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: QUETIAPINA - FORMA FARMACÉUTICA:SÓLIDO ORAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.04046,2022-08-15 08:00:00,Second 2022
SICM-663-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Y5yo8SkgYYFBSEbzoszi5LUZDNNViOmrTFaNHEq-8mA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RISPERIDONA - FORMA FARMACÉUTICA:LÍQUIDO ORAL - CONCENTRACIÓN: 1 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 20 ML -MÍNIMO-,Adjudicado otros oferentes,PICHINCHA / QUITO,$6.28088,2022-08-15 08:00:00,Second 2022
SICM-664-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=BvsJISRtCmkoH3t91VLvoJG_HYYoSNAoHHasAkOM110,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: RISPERIDONA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN:37,5 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DISOLVENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$109.10813,2022-08-15 08:00:00,Second 2022
SICM-665-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=jalY7Ea7Q1SSI_EQ4KnJ68rIOGdNZkb_YAI_WB3h1K4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DIMENHIDRINATO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.02073,2022-08-15 08:00:00,Second 2022
SICM-666-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=lnODS75vORqtiSwxcnF4amOtpZvfKgRApvXz44lHkMg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PERMETRINA - FORMA FARMACÉUTICA: LÍQUIDO CUTÁNEO -CHAMPÚ- - CONCENTRACIÓN:1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO,Desierto,PICHINCHA / QUITO,$1.55066,2022-08-15 08:00:00,Second 2022
